rank,strategy,seed,val_mse,val_relative_mse,condition,spectral_gap,spectral_radius
16,svd_full,29,1.5032183233902514,0.1888331627883268,492.1499977369896,2.0906982053465377,0.9862785165365116
16,svd_full,37,1.5071555759559525,0.1893277575142618,499.9739091808864,1.9507079594242551,0.9854968697939196
16,svd_noscale,7,0.2528592134661422,0.3004045670099435,177.68189126115425,1.4753476979765323,0.9878019505909668
16,svd_noscale,11,0.2533714341656561,0.3010131010449178,173.11329561742664,1.406015073600872,0.9890147907755332
16,svd_noscale,19,0.2529273702925596,0.3004855394279464,172.33900399952694,1.4130815055896573,0.988643281143717
16,svd_noscale,29,0.2536122128080478,0.3012991535198165,166.09113140490012,1.419267778585154,0.9860709226689544
16,svd_noscale,37,0.2543284321289892,0.3021500442271087,170.8946071948656,1.3400482340550195,0.9852783921285584
16,pca,7,0.5867052114518403,0.2374652427372683,279.84067969873416,1.7405244179292745,0.9879910693756484
16,pca,11,0.5875485996465264,0.237806598802399,275.6149722178856,1.6562746007947236,0.9891553171524288
16,pca,19,0.5868118065984549,0.237508386452155,268.4389451716501,1.6585267153190433,0.9887817011128428
16,pca,29,0.5882241443694233,0.2380800212784081,267.31546186758004,1.686409187100711,0.9862310730975484
16,pca,37,0.5897932049369045,0.2387150886704368,272.98199908358396,1.580661538055114,0.9854166917515476
16,change_a_b,7,16734.032477248988,0.100001454630198,30629.865432936072,11.790525512645424,0.9880777990743635
16,change_a_b,11,16701.243093757,0.0998055074757937,30136.90312634072,11.24872929402817,0.989318063113189
16,change_a_b,19,16729.143871789693,0.0999722406521741,28642.310496618953,11.317410541135434,0.9889160463050624
16,change_a_b,29,16741.702638273455,0.1000472909975373,29231.860931662748,12.043160758105168,0.9863263592278454
16,change_a_b,37,16767.024341202774,0.1001986117942484,29877.172193513943,11.105488957791714,0.985550795529306
16,change_b,7,2039.3755825469575,0.1000013885286942,30627.516002542132,11.79041832530561,0.9880774248967746
16,change_b,11,2035.3796480377569,0.0998054466910015,30134.66875657637,11.248575367955016,0.989317163992474
16,change_b,19,2038.78001301807,0.0999721845996269,28640.230902355703,11.317324823246198,0.9889154363220496
16,change_b,29,2040.3103036671955,0.1000472228569615,29229.685243114844,12.042975104366304,0.9863259036680956
16,change_b,37,2043.397860854794,0.1001986221423918,29874.96168673067,11.10540080363623,0.9855502191625464
16,mlp_log_singular_values,7,325.6920983507569,0.0962187824433076,1948018.913597633,96.82310768037044,0.9876948724920036
16,mlp_log_singular_values,11,325.07059041165564,0.0960351711813765,1930567.2708958948,90.2078795869789,0.9889210858447288
16,mlp_log_singular_values,19,325.6329831585316,0.0962013181208735,1873566.101260536,94.02130017398792,0.9885447163668918
16,mlp_log_singular_values,29,325.86021660289043,0.0962684493944209,1890521.3950383551,95.87566393047618,0.9859992780299836
16,mlp_log_singular_values,37,326.38307358469626,0.0964229163355475,1909375.0764522844,89.47117417959724,0.9851764583612932
32,svd_sqrt,7,0.5097887111195967,0.3105831821112508,479.4962167858663,1.8453437178684176,0.9922906375065028
32,svd_sqrt,11,0.5098987679626336,0.3106502330360319,481.96240001532,1.7576080483776422,0.9928600470918564
32,svd_sqrt,19,0.5100302282400705,0.3107303237685196,462.0001710147199,1.841522949142164,0.9927705731693158
